DateTime,Open,High,Low,Close,Volume
2025-03-13 07:24:01,18721.61,18730.16,18709.16,18713.66,57
2025-03-13 07:24:11,18713.66,18723.92,18702.92,18712.08,257
2025-03-13 07:24:45,18712.08,18718.6,18697.6,18701.97,273
2025-03-13 07:25:51,18701.97,18715.15,18694.15,18706.37,191
2025-03-13 07:27:59,18706.37,18723.26,18702.26,18718.2,75
2025-03-13 07:34:56,18718.2,18731.08,18710.08,18727.52,172
2025-03-13 07:37:04,18727.52,18739.07,18718.07,18725.35,217
2025-03-13 07:40:27,18725.35,18740.13,18719.13,18736.83,54
2025-03-13 07:41:40,18736.83,18743.65,18722.65,18737.55,257
2025-03-13 07:45:31,18737.55,18743.82,18722.82,18734.37,304
2025-03-13 07:48:11,18734.37,18743.52,18722.52,18729.0,486
2025-03-13 07:49:53,18729.0,18734.9,18713.9,18726.12,473
2025-03-13 07:50:29,18726.12,18734.82,18713.82,18722.56,77
2025-03-13 07:51:29,18722.56,18731.49,18710.49,18723.48,436
2025-03-13 07:54:10,18723.48,18733.06,18712.06,18724.32,304
2025-03-13 07:55:41,18724.32,18735.76,18714.76,18723.89,288
2025-03-13 08:01:46,18723.89,18732.84,18711.84,18726.94,332
2025-03-13 08:02:30,18726.94,18740.58,18719.58,18736.01,154
2025-03-13 08:02:43,18736.01,18750.31,18729.31,18743.14,283
2025-03-13 08:05:10,18743.14,18746.35,18725.35,18730.77,274
2025-03-13 08:11:10,18730.77,18730.83,18709.83,18709.88,185
2025-03-13 08:12:25,18709.88,18722.84,18701.84,18716.93,498
2025-03-13 08:15:18,18716.93,18722.85,18701.85,18705.56,184
2025-03-13 08:16:02,18705.56,18717.94,18696.94,18703.36,226
2025-03-13 08:18:17,18703.36,18709.85,18688.85,18693.59,104
2025-03-13 08:22:33,18693.59,18697.72,18676.72,18678.78,489
2025-03-13 08:28:07,18678.78,18688.83,18667.83,18682.76,234
2025-03-13 08:28:25,18682.76,18694.27,18673.27,18688.47,137
2025-03-13 08:29:38,18688.47,18699.4,18678.4,18683.48,57
2025-03-13 08:32:27,18683.48,18683.48,18662.38,18662.38,222
2025-03-13 08:32:37,18662.38,18673.15,18652.15,18657.69,231
2025-03-13 08:35:52,18657.69,18671.81,18650.81,18660.51,236
2025-03-13 08:37:56,18660.51,18666.53,18645.53,18648.35,358
2025-03-13 08:38:52,18648.35,18658.93,18637.93,18649.52,204
2025-03-13 08:43:31,18649.52,18660.73,18639.73,18649.1,164
2025-03-13 08:44:28,18649.1,18658.54,18637.54,18653.44,349
2025-03-13 08:57:36,18653.44,18662.49,18641.49,18654.09,61
2025-03-13 09:02:17,18654.09,18658.23,18637.23,18646.0,241
2025-03-13 09:05:41,18646.0,18662.89,18641.89,18655.28,142
2025-03-13 09:05:51,18655.28,18666.37,18645.37,18653.7,327
2025-03-13 09:12:20,18653.7,18665.16,18644.16,18653.17,352
2025-03-13 09:16:38,18653.17,18659.21,18638.21,18645.4,350
2025-03-13 09:17:21,18645.4,18652.25,18631.25,18641.56,58
2025-03-13 09:18:44,18641.56,18647.94,18626.94,18634.2,213
2025-03-13 09:19:36,18634.2,18645.58,18624.58,18632.55,221
2025-03-13 09:31:05,18632.55,18648.67,18627.67,18645.98,249
2025-03-13 09:36:24,18645.98,18650.9,18629.9,18634.71,427
2025-03-13 09:43:44,18634.71,18637.62,18616.62,18621.53,421
2025-03-13 09:48:02,18621.53,18638.93,18617.93,18633.06,473
2025-03-13 09:49:43,18633.06,18645.95,18624.95,18631.12,431
2025-03-13 09:50:21,18631.12,18636.88,18615.88,18625.5,293
2025-03-13 09:51:00,18625.5,18639.17,18618.17,18633.57,393
2025-03-13 09:51:27,18633.57,18641.87,18620.87,18628.46,440
2025-03-13 09:53:38,18628.46,18644.86,18623.86,18642.81,308
2025-03-13 10:00:36,18642.81,18655.4,18634.4,18647.95,384
2025-03-13 10:13:51,18647.95,18657.08,18636.08,18643.75,295
2025-03-13 10:14:48,18643.75,18662.18,18641.18,18660.72,236
2025-03-13 10:18:05,18660.72,18670.45,18649.45,18655.55,322
2025-03-13 10:20:36,18655.55,18669.46,18648.46,18661.18,455
2025-03-13 10:22:27,18661.18,18676.26,18655.26,18663.25,386
2025-03-13 10:25:29,18663.25,18677.42,18656.42,18673.34,227
2025-03-13 10:26:45,18673.34,18689.74,18668.74,18685.48,376
2025-03-13 10:34:44,18685.48,18697.5,18676.5,18685.37,118
2025-03-13 10:38:07,18685.37,18690.62,18669.62,18678.97,430
2025-03-13 10:41:59,18678.97,18694.35,18673.35,18682.29,387
2025-03-13 10:42:45,18682.29,18688.46,18667.46,18676.51,64
2025-03-13 10:43:16,18676.51,18695.61,18674.61,18692.26,228
2025-03-13 10:44:39,18692.26,18703.03,18682.03,18692.97,168
2025-03-13 10:48:40,18692.97,18699.39,18678.39,18689.66,183
2025-03-13 10:56:22,18689.66,18697.59,18676.59,18690.76,57
2025-03-13 10:57:55,18690.76,18695.46,18674.46,18679.6,53
2025-03-13 11:02:01,18679.6,18685.48,18664.48,18671.47,198
2025-03-13 11:03:46,18671.47,18687.23,18666.23,18680.73,192
2025-03-13 11:04:44,18680.73,18685.45,18664.45,18675.11,482
2025-03-13 11:08:27,18675.11,18680.79,18659.79,18666.38,342
2025-03-13 11:12:52,18666.38,18679.15,18658.15,18670.35,480
2025-03-13 11:13:29,18670.35,18683.89,18662.89,18679.49,447
2025-03-13 11:14:30,18679.49,18695.1,18674.1,18684.88,133
2025-03-13 11:16:23,18684.88,18700.43,18679.43,18692.48,402
2025-03-13 11:16:57,18692.48,18700.26,18679.26,18686.04,246
2025-03-13 11:24:15,18686.04,18689.29,18668.29,18674.3,137
2025-03-13 11:26:43,18674.3,18691.22,18670.22,18685.96,56
2025-03-13 11:27:04,18685.96,18693.79,18672.79,18683.0,101
2025-03-13 11:27:38,18683.0,18694.57,18673.57,18680.63,456
2025-03-13 11:36:09,18680.63,18695.78,18674.78,18690.9,477
2025-03-13 11:39:51,18690.9,18706.61,18685.61,18694.96,398
2025-03-13 11:43:30,18694.96,18704.19,18683.19,18698.22,431
2025-03-13 11:43:43,18698.22,18716.47,18695.47,18715.14,320
2025-03-13 11:49:57,18715.14,18722.27,18701.27,18709.57,64
2025-03-13 11:51:34,18709.57,18722.77,18701.77,18716.57,245
2025-03-13 11:54:32,18716.57,18729.36,18708.36,18716.59,142
2025-03-13 12:03:24,18716.59,18729.22,18708.22,18718.31,101
2025-03-13 12:03:41,18718.31,18736.17,18715.17,18730.1,230
2025-03-13 12:05:30,18730.1,18743.68,18722.68,18733.7,357
2025-03-13 12:05:40,18733.7,18746.02,18725.02,18737.54,184
2025-03-13 12:07:35,18737.54,18749.93,18728.93,18745.65,309
2025-03-13 12:08:23,18745.65,18757.26,18736.26,18742.24,304
2025-03-13 12:15:04,18742.24,18747.89,18726.89,18735.04,385
2025-03-13 12:16:28,18735.04,18740.85,18719.85,18726.21,437
2025-03-13 12:19:15,18726.21,18728.04,18707.04,18710.03,244
2025-03-13 12:24:40,18710.03,18729.53,18708.53,18726.05,247
2025-03-13 12:36:02,18726.05,18732.75,18711.75,18716.78,387
2025-03-13 12:37:58,18716.78,18727.37,18706.37,18714.57,442
2025-03-13 12:39:39,18714.57,18720.53,18699.53,18711.93,75
2025-03-13 12:39:52,18711.93,18720.86,18699.86,18713.97,180
2025-03-13 12:40:02,18713.97,18729.81,18708.81,18720.06,305
2025-03-13 12:42:37,18720.06,18730.98,18709.98,18726.51,450
2025-03-13 12:42:49,18726.51,18734.26,18713.26,18721.39,456
2025-03-13 12:44:08,18721.39,18733.12,18712.12,18719.61,154
2025-03-13 12:44:18,18719.61,18731.12,18710.12,18721.43,224
2025-03-13 12:46:56,18721.43,18729.3,18708.3,18719.0,461
2025-03-13 12:48:28,18719.0,18734.03,18713.03,18731.42,309
2025-03-13 12:48:50,18731.42,18744.36,18723.36,18734.88,94
2025-03-13 12:49:48,18734.88,18749.58,18728.58,18740.29,300
2025-03-13 12:52:08,18740.29,18755.97,18734.97,18745.12,242
2025-03-13 12:55:05,18745.12,18759.33,18738.33,18754.01,423
2025-03-13 12:56:48,18754.01,18764.2,18743.2,18754.95,331
2025-03-13 13:01:18,18754.95,18760.0,18739.0,18744.07,331
2025-03-13 13:01:37,18744.07,18758.57,18737.57,18746.78,315
2025-03-13 13:01:52,18746.78,18756.75,18735.75,18741.07,266
2025-03-13 13:02:02,18741.07,18748.62,18727.62,18736.36,448
2025-03-13 13:04:09,18736.36,18746.15,18725.15,18740.58,233
2025-03-13 13:07:32,18740.58,18756.44,18735.44,18750.01,197
2025-03-13 13:07:55,18750.01,18759.27,18738.27,18749.68,136
2025-03-13 13:10:44,18749.68,18764.29,18743.29,18751.65,178
2025-03-13 13:12:31,18751.65,18768.93,18747.93,18764.76,196
2025-03-13 13:24:35,18764.76,18773.87,18752.87,18766.16,121
2025-03-13 13:28:04,18766.16,18786.94,18765.94,18786.44,459
2025-03-13 13:31:02,18786.44,18796.17,18775.17,18790.39,320
2025-03-13 13:33:22,18790.39,18793.92,18772.92,18775.72,302
2025-03-13 13:49:45,18775.72,18792.04,18771.04,18781.2,156
2025-03-13 15:00:00,18781.2,18793.55,18772.55,18783.69,308
2025-03-13 15:02:08,18783.69,18800.63,18779.63,18793.44,101
2025-03-13 15:03:48,18793.44,18808.51,18787.51,18798.24,145
2025-03-13 15:05:31,18798.24,18806.16,18785.16,18796.53,365
2025-03-13 15:07:04,18796.53,18800.81,18779.81,18786.14,324
2025-03-13 15:09:09,18786.14,18795.27,18774.27,18783.9,283
2025-03-13 15:10:02,18783.9,18789.2,18768.2,18776.53,466
2025-03-13 15:17:15,18776.53,18784.7,18763.7,18771.33,286
2025-03-13 15:19:07,18771.33,18782.5,18761.5,18775.5,156
2025-03-13 15:24:12,18775.5,18792.58,18771.58,18788.3,388
2025-03-13 15:25:59,18788.3,18799.78,18778.78,18790.89,192
2025-03-13 15:29:29,18790.89,18798.0,18777.0,18780.74,139
2025-03-13 15:30:37,18780.74,18795.09,18774.09,18783.73,382
2025-03-13 15:33:19,18783.73,18798.34,18777.34,18792.74,181
2025-03-13 15:35:13,18792.74,18799.05,18778.05,18787.27,490
2025-03-13 15:36:29,18787.27,18796.92,18775.92,18785.63,169
2025-03-13 15:42:22,18785.63,18795.41,18774.41,18785.17,248
2025-03-13 15:42:42,18785.17,18792.75,18771.75,18778.32,299
2025-03-13 15:44:33,18778.32,18789.26,18768.26,18782.95,444
2025-03-13 15:45:08,18782.95,18794.77,18773.77,18781.42,235
2025-03-13 15:50:35,18781.42,18791.33,18770.33,18784.21,127
2025-03-13 15:51:24,18784.21,18788.81,18767.81,18776.54,330
2025-03-13 15:54:10,18776.54,18784.67,18763.67,18772.49,497
2025-03-13 15:54:40,18772.49,18788.11,18767.11,18777.73,193
2025-03-13 15:56:06,18777.73,18789.63,18768.63,18774.19,243
2025-03-13 16:02:26,18774.19,18791.12,18770.12,18787.46,439
2025-03-13 16:02:56,18787.46,18792.68,18771.68,18783.68,486
2025-03-13 16:05:56,18783.68,18794.78,18773.78,18784.91,313
2025-03-13 16:06:34,18784.91,18801.46,18780.46,18791.8,500
2025-03-13 16:08:03,18791.8,18797.09,18776.09,18779.87,320
2025-03-13 16:10:12,18779.87,18783.44,18762.44,18765.23,259
2025-03-13 16:12:35,18765.23,18770.39,18749.39,18752.49,77
2025-03-13 16:15:07,18752.49,18766.52,18745.52,18762.09,224
2025-03-13 16:17:57,18762.09,18770.1,18749.1,18757.15,371
2025-03-13 16:18:49,18757.15,18777.43,18756.43,18777.1,104
2025-03-13 16:20:14,18777.1,18783.95,18762.95,18772.03,123
2025-03-13 16:20:24,18772.03,18783.75,18762.75,18772.96,386
2025-03-13 16:24:27,18772.96,18789.48,18768.48,18784.75,136
2025-03-13 16:29:27,18784.75,18801.91,18780.91,18800.23,382
2025-03-13 16:30:04,18800.23,18819.67,18798.67,18816.13,481
2025-03-13 16:30:41,18816.13,18831.65,18810.65,18825.16,487
2025-03-13 16:30:51,18825.16,18840.43,18819.43,18832.7,309
2025-03-13 16:40:34,18832.7,18846.25,18825.25,18836.78,424
2025-03-13 16:45:07,18836.78,18848.34,18827.34,18842.33,339
2025-03-13 16:46:21,18842.33,18850.44,18829.44,18837.24,219
2025-03-13 16:48:10,18837.24,18845.0,18824.0,18830.02,445
2025-03-13 16:49:07,18830.02,18836.21,18815.21,18829.33,205
2025-03-13 16:51:37,18829.33,18838.96,18817.96,18827.31,139
2025-03-13 16:55:07,18827.31,18838.77,18817.77,18823.03,285
2025-03-13 16:56:45,18823.03,18838.65,18817.65,18827.95,381
2025-03-13 17:02:27,18827.95,18842.36,18821.36,18834.94,397
2025-03-13 17:04:28,18834.94,18844.2,18823.2,18834.98,135
2025-03-13 17:04:54,18834.98,18850.36,18829.36,18846.13,490
2025-03-13 17:07:35,18846.13,18852.38,18831.38,18836.3,157
2025-03-13 17:09:18,18836.3,18845.72,18824.72,18834.08,140
2025-03-13 17:16:52,18834.08,18843.5,18822.5,18827.68,135
2025-03-13 17:18:14,18827.68,18829.45,18808.45,18812.09,473
2025-03-13 17:19:40,18812.09,18823.03,18802.03,18810.8,413
2025-03-13 17:22:34,18810.8,18818.87,18797.87,18809.21,299
2025-03-13 17:24:38,18809.21,18826.72,18805.72,18820.7,276
2025-03-13 17:25:56,18820.7,18835.98,18814.98,18825.1,82
2025-03-13 17:38:35,18825.1,18828.9,18807.9,18816.26,214
2025-03-13 17:39:34,18816.26,18834.95,18813.95,18830.46,341
2025-03-13 17:40:28,18830.46,18844.63,18823.63,18839.57,454
2025-03-13 17:45:59,18839.57,18853.42,18832.42,18843.54,413
2025-03-13 17:46:09,18843.54,18851.97,18830.97,18841.05,253
2025-03-13 17:46:46,18841.05,18849.05,18828.05,18832.69,356
2025-03-13 17:49:14,18832.69,18840.7,18819.7,18829.05,293
2025-03-13 17:49:43,18829.05,18842.09,18821.09,18837.1,237
2025-03-13 18:01:28,18837.1,18854.6,18833.6,18851.5,140
2025-03-13 18:03:11,18851.5,18868.73,18847.73,18863.14,305
2025-03-13 18:05:42,18863.14,18871.39,18850.39,18858.51,325
2025-03-13 18:06:11,18858.51,18863.65,18842.65,18848.83,120
2025-03-13 18:07:07,18848.83,18859.39,18838.39,18849.26,179
2025-03-13 18:09:45,18849.26,18851.3,18830.3,18834.41,57
2025-03-13 18:11:57,18834.41,18845.31,18824.31,18836.33,160
2025-03-13 18:16:11,18836.33,18846.67,18825.67,18834.48,72
2025-03-13 18:17:03,18834.48,18841.33,18820.33,18830.08,64
2025-03-13 18:19:59,18830.08,18832.52,18811.52,18816.66,164
2025-03-13 18:20:56,18816.66,18825.61,18804.61,18820.14,357
2025-03-13 18:23:22,18820.14,18829.87,18808.87,18815.24,374
2025-03-13 18:25:56,18815.24,18819.09,18798.09,18805.25,224
2025-03-13 18:26:17,18805.25,18805.25,18781.66,18781.66,221
2025-03-13 18:28:29,18781.66,18789.31,18768.31,18780.87,383
2025-03-13 18:28:39,18780.87,18799.16,18778.16,18794.49,103
2025-03-13 18:30:34,18794.49,18812.52,18791.52,18807.19,469
2025-03-13 18:33:52,18807.19,18814.79,18793.79,18802.92,240
2025-03-13 18:34:05,18802.92,18808.9,18787.9,18797.5,353
2025-03-13 18:41:47,18797.5,18811.26,18790.26,18800.65,271
2025-03-13 18:43:29,18800.65,18807.71,18786.71,18792.06,397
2025-03-13 18:51:11,18792.06,18801.58,18780.58,18793.89,421
2025-03-13 18:51:29,18793.89,18805.09,18784.09,18799.44,199
2025-03-13 18:59:45,18799.44,18812.52,18791.52,18808.65,214
2025-03-13 19:00:04,18808.65,18815.52,18794.52,18807.23,95
2025-03-13 19:01:47,18807.23,18816.9,18795.9,18804.99,96
2025-03-13 19:09:27,18804.99,18810.36,18789.36,18797.36,108
2025-03-13 19:10:11,18797.36,18804.57,18783.57,18790.15,61
2025-03-13 19:10:21,18790.15,18799.71,18778.71,18787.75,55
2025-03-13 19:14:42,18787.75,18796.65,18775.65,18790.12,395
2025-03-13 19:17:12,18790.12,18801.76,18780.76,18796.85,223
2025-03-13 19:19:12,18796.85,18805.37,18784.37,18789.83,477
2025-03-13 19:19:22,18789.83,18805.44,18784.44,18801.19,271
2025-03-13 19:22:17,18801.19,18812.91,18791.91,18798.42,75
2025-03-13 19:22:48,18798.42,18805.81,18784.81,18797.65,78
2025-03-13 19:30:11,18797.65,18805.25,18784.25,18791.08,441
2025-03-13 19:33:23,18791.08,18791.39,18770.39,18771.1,155
2025-03-13 19:36:46,18771.1,18786.21,18765.21,18777.63,358
2025-03-13 19:37:30,18777.63,18788.38,18767.38,18782.97,235
2025-03-13 19:43:22,18782.97,18794.94,18773.94,18780.15,322
2025-03-13 19:45:30,18780.15,18790.72,18769.72,18780.13,299
2025-03-13 19:50:52,18780.13,18793.93,18772.93,18783.7,229
2025-03-13 19:51:45,18783.7,18787.11,18766.11,18770.63,169
2025-03-13 19:55:38,18770.63,18776.38,18755.38,18765.85,160
2025-03-13 19:57:59,18765.85,18779.17,18758.17,18771.68,107
2025-03-13 19:58:09,18771.68,18776.79,18755.79,18761.1,260
2025-03-13 19:59:35,18761.1,18772.46,18751.46,18762.93,311
2025-03-13 20:00:09,18762.93,18767.67,18746.67,18751.55,99
2025-03-13 20:01:23,18751.55,18764.04,18743.04,18754.78,137
2025-03-13 20:02:43,18754.78,18763.12,18742.12,18753.98,63
2025-03-13 20:04:30,18753.98,18758.58,18737.58,18740.55,345
2025-03-13 20:07:01,18740.55,18753.79,18732.79,18749.39,257
2025-03-13 20:09:22,18749.39,18754.96,18733.96,18743.01,129
2025-03-13 20:09:32,18743.01,18747.71,18726.71,18736.04,127
2025-03-13 20:13:22,18736.04,18745.89,18724.89,18737.18,338
2025-03-13 20:21:35,18737.18,18751.02,18730.02,18745.89,325
2025-03-13 20:22:46,18745.89,18752.51,18731.51,18737.27,469
2025-03-13 20:23:19,18737.27,18746.22,18725.22,18737.29,289
2025-03-13 20:25:27,18737.29,18748.13,18727.13,18740.25,73
2025-03-13 20:28:49,18740.25,18756.42,18735.42,18745.31,417
2025-03-13 20:31:58,18745.31,18760.03,18739.03,18746.23,264
2025-03-13 20:34:34,18746.23,18757.68,18736.68,18742.81,379
2025-03-13 20:35:01,18742.81,18749.29,18728.29,18735.7,337
2025-03-13 20:40:01,18735.7,18744.89,18723.89,18735.92,247
2025-03-13 20:41:33,18735.92,18743.53,18722.53,18726.87,358
2025-03-13 20:42:14,18726.87,18726.87,18703.04,18703.04,381
2025-03-13 20:42:29,18703.04,18716.2,18695.2,18706.13,215
2025-03-13 20:43:58,18706.13,18720.11,18699.11,18712.95,432
2025-03-13 20:46:38,18712.95,18713.9,18692.9,18693.62,497
2025-03-13 20:49:39,18693.62,18699.9,18678.9,18685.15,422
2025-03-13 20:58:44,18685.15,18699.9,18678.9,18689.74,294
2025-03-13 20:59:11,18689.74,18707.39,18686.39,18705.82,165
2025-03-13 21:10:56,18705.82,18714.53,18693.53,18705.57,405
2025-03-13 21:13:52,18705.57,18711.43,18690.43,18699.34,74
2025-03-13 21:15:32,18699.34,18705.71,18684.71,18697.48,149
2025-03-13 21:21:35,18697.48,18714.25,18693.25,18708.08,68
2025-03-13 21:24:51,18708.08,18715.86,18694.86,18702.5,303
2025-03-13 21:26:02,18702.5,18709.25,18688.25,18695.7,198
2025-03-13 21:31:59,18695.7,18701.13,18680.13,18691.44,226
2025-03-13 21:35:01,18691.44,18697.78,18676.78,18683.43,232
2025-03-13 21:38:20,18683.43,18691.34,18670.34,18684.05,137
2025-03-13 21:44:35,18684.05,18700.8,18679.8,18696.68,95
2025-03-13 21:46:14,18696.68,18712.0,18691.0,18698.87,470
2025-03-13 21:49:11,18698.87,18704.92,18683.92,18696.45,269
2025-03-13 21:52:57,18696.45,18702.7,18681.7,18693.73,143
2025-03-13 21:54:37,18693.73,18697.8,18676.8,18680.83,299
2025-03-13 21:54:51,18680.83,18696.6,18675.6,18687.54,95
2025-03-13 21:58:56,18687.54,18698.46,18677.46,18686.54,95
2025-03-13 21:59:06,18686.54,18697.85,18676.85,18684.72,134
2025-03-13 22:02:35,18684.72,18709.9,18684.72,18709.9,52
2025-03-13 22:09:16,18709.9,18721.02,18700.02,18711.87,206
2025-03-13 22:10:26,18711.87,18718.28,18697.28,18705.43,468
2025-03-13 22:10:44,18705.43,18715.51,18694.51,18701.61,381
2025-03-13 22:11:28,18701.61,18717.34,18696.34,18710.39,438
2025-03-13 22:13:45,18710.39,18724.55,18703.55,18710.88,299
2025-03-13 22:21:38,18710.88,18714.01,18693.01,18698.95,364
2025-03-13 22:23:37,18698.95,18714.57,18693.57,18705.9,352
2025-03-13 22:23:57,18705.9,18712.75,18691.75,18700.15,190
2025-03-13 22:26:41,18700.15,18718.76,18697.76,18714.73,158
2025-03-13 22:30:19,18714.73,18729.04,18708.04,18722.94,338
2025-03-13 22:31:42,18722.94,18734.24,18713.24,18718.92,384
2025-03-13 22:35:14,18718.92,18735.71,18714.71,18728.73,491
2025-03-13 22:36:19,18728.73,18735.15,18714.15,18728.82,439
2025-03-13 22:40:36,18728.82,18743.66,18722.66,18735.18,448
2025-03-13 22:41:46,18735.18,18746.68,18725.68,18738.59,369
2025-03-13 22:42:35,18738.59,18744.21,18723.21,18731.34,467
2025-03-13 22:48:24,18731.34,18737.03,18716.03,18725.73,105
2025-03-13 22:50:36,18725.73,18740.09,18719.09,18733.52,280
2025-03-13 22:51:32,18733.52,18743.15,18722.15,18730.37,240
2025-03-13 22:59:05,18730.37,18737.79,18716.79,18726.68,383
2025-03-13 23:02:19,18726.68,18735.42,18714.42,18718.59,70
2025-03-13 23:03:00,18718.59,18733.77,18712.77,18721.54,490
2025-03-13 23:05:38,18721.54,18739.39,18718.39,18737.6,175
2025-03-13 23:11:17,18737.6,18744.93,18723.93,18728.58,133
2025-03-13 23:14:34,18728.58,18737.82,18716.82,18728.32,97
2025-03-13 23:15:20,18728.32,18744.76,18723.76,18739.16,79
2025-03-13 23:18:14,18739.16,18750.59,18729.59,18738.04,189
2025-03-13 23:20:53,18738.04,18750.5,18729.5,18741.19,331
2025-03-13 23:25:38,18741.19,18746.85,18725.85,18732.2,360
2025-03-13 23:26:11,18732.2,18746.18,18725.18,18735.17,319
2025-03-13 23:29:30,18735.17,18747.01,18726.01,18733.2,177
2025-03-13 23:29:40,18733.2,18745.15,18724.15,18740.62,144
2025-03-13 23:32:57,18740.62,18753.92,18732.92,18749.64,110
2025-03-13 23:41:52,18749.64,18770.35,18749.35,18769.85,290
2025-03-13 23:42:24,18769.85,18783.99,18762.99,18773.95,477
2025-03-13 23:43:26,18773.95,18785.69,18764.69,18776.01,144
2025-03-13 23:45:50,18776.01,18789.72,18768.72,18777.01,74
2025-03-13 23:49:29,18777.01,18788.13,18767.13,18773.63,215
2025-03-13 23:50:39,18773.63,18786.88,18765.88,18775.79,299
2025-03-13 23:53:39,18775.79,18785.51,18764.51,18772.88,183
2025-03-13 23:59:59,18772.88,18786.59,18765.59,18773.68,175
2025-03-14 00:03:34,18773.68,18791.29,18770.29,18783.67,445
2025-03-14 00:07:00,18783.67,18789.47,18768.47,18775.05,152
2025-03-14 00:08:19,18775.05,18788.2,18767.2,18783.62,112
2025-03-14 00:15:01,18783.62,18797.81,18776.81,18793.59,355
2025-03-14 00:15:55,18793.59,18804.44,18783.44,18792.06,89
2025-03-14 00:16:33,18792.06,18793.18,18772.18,18774.5,57
2025-03-14 00:17:48,18774.5,18781.6,18760.6,18769.09,83
2025-03-14 00:20:42,18769.09,18785.65,18764.65,18778.93,277
2025-03-14 00:26:09,18778.93,18788.17,18767.17,18778.19,479
2025-03-14 00:26:33,18778.19,18786.55,18765.55,18769.64,89
2025-03-14 00:31:11,18769.64,18776.31,18755.31,18765.06,228
2025-03-14 00:35:48,18765.06,18780.32,18759.32,18771.25,400
2025-03-14 00:38:15,18771.25,18787.01,18766.01,18775.09,133
2025-03-14 00:42:12,18775.09,18782.71,18761.71,18772.62,367
2025-03-14 00:42:45,18772.62,18783.65,18762.65,18769.14,329
2025-03-14 00:43:16,18769.14,18779.62,18758.62,18765.47,215
2025-03-14 00:48:45,18765.47,18771.17,18750.17,18757.56,117
2025-03-14 00:50:39,18757.56,18772.64,18751.64,18769.97,135
2025-03-14 00:51:26,18769.97,18781.42,18760.42,18766.85,227
2025-03-14 00:54:39,18766.85,18781.2,18760.2,18776.05,301
2025-03-14 01:00:47,18776.05,18791.2,18770.2,18787.67,428
2025-03-14 01:03:33,18787.67,18801.61,18780.61,18795.08,299
2025-03-14 01:04:44,18795.08,18806.64,18785.64,18791.04,138
2025-03-14 01:06:33,18791.04,18804.05,18783.05,18793.69,186
2025-03-14 01:10:24,18793.69,18805.71,18784.71,18792.91,215
2025-03-14 01:10:35,18792.91,18799.11,18778.11,18785.09,392
2025-03-14 01:11:16,18785.09,18793.69,18772.69,18787.12,270
2025-03-14 01:12:59,18787.12,18793.09,18772.09,18777.11,359
2025-03-14 01:15:32,18777.11,18790.06,18769.06,18786.06,69
2025-03-14 01:16:41,18786.06,18792.2,18771.2,18781.77,149
2025-03-14 01:17:40,18781.77,18793.95,18772.95,18782.81,126
2025-03-14 01:17:50,18782.81,18795.27,18774.27,18784.51,461
2025-03-14 01:18:00,18784.51,18791.95,18770.95,18781.87,250
2025-03-14 01:18:54,18781.87,18795.44,18774.44,18786.0,257
2025-03-14 01:20:59,18786.0,18794.02,18773.02,18781.63,336
2025-03-14 01:23:14,18781.63,18792.48,18771.48,18788.04,429
2025-03-14 01:25:06,18788.04,18793.65,18772.65,18776.7,484
2025-03-14 01:26:34,18776.7,18791.06,18770.06,18777.15,355
2025-03-14 01:27:22,18777.15,18795.16,18774.16,18792.11,468
2025-03-14 01:28:47,18792.11,18797.08,18776.08,18783.52,228
2025-03-14 01:29:11,18783.52,18792.11,18771.11,18777.54,181
2025-03-14 01:29:32,18777.54,18789.65,18768.65,18781.09,321
2025-03-14 01:30:31,18781.09,18788.78,18767.78,18781.97,486
2025-03-14 01:45:20,18781.97,18791.08,18770.08,18784.21,322
2025-03-14 01:46:26,18784.21,18795.49,18774.49,18787.55,229
2025-03-14 01:54:02,18787.55,18803.15,18782.15,18792.05,470
2025-03-14 01:55:24,18792.05,18804.37,18783.37,18800.35,110
2025-03-14 01:57:00,18800.35,18813.58,18792.58,18803.03,256
2025-03-14 02:01:24,18803.03,18813.22,18792.22,18800.49,66
2025-03-14 02:01:41,18800.49,18813.59,18792.59,18805.27,69
2025-03-14 02:02:14,18805.27,18822.2,18801.2,18819.86,118
2025-03-14 02:12:17,18819.86,18830.12,18809.12,18818.16,151
2025-03-14 02:14:14,18818.16,18826.59,18805.59,18809.72,194
2025-03-14 02:14:24,18809.72,18822.22,18801.22,18817.96,434
2025-03-14 02:14:34,18817.96,18825.75,18804.75,18816.36,460
2025-03-14 02:21:08,18816.36,18818.18,18797.18,18798.35,55
2025-03-14 02:26:50,18798.35,18813.8,18792.8,18804.53,159
2025-03-14 02:28:32,18804.53,18811.25,18790.25,18799.64,187
2025-03-14 02:29:01,18799.64,18807.69,18786.69,18798.32,100
2025-03-14 02:33:55,18798.32,18806.92,18785.92,18800.38,117
2025-03-14 02:35:00,18800.38,18809.78,18788.78,18801.3,91
2025-03-14 02:36:30,18801.3,18816.71,18795.71,18806.37,275
2025-03-14 02:39:40,18806.37,18815.26,18794.26,18802.28,215
2025-03-14 02:40:52,18802.28,18813.61,18792.61,18805.78,161
2025-03-14 02:43:36,18805.78,18814.39,18793.39,18803.09,227
2025-03-14 02:49:34,18803.09,18814.87,18793.87,18808.39,459
2025-03-14 02:53:59,18808.39,18820.14,18799.14,18812.7,314
2025-03-14 02:55:18,18812.7,18816.68,18795.68,18804.59,155
